Model,k1,k2,k3,k4,k5,k6,k7,k8,k9
WH-ADC0309J3E5UK / WH-UD03JE5,-126.43500429944868,-44.08866287978482,3858.0703001509983,-56.38076259161327,-0.007602776851073356,712.9690157342103,0.18929406561767811,-0.11942123248953115,8.59757563716574
WH-ADC0309J3E5B / WH-UD05JE5,-159.08662785357538,-39.75906900391089,4223.5211944969515,-73.04770573973235,8.232892576362964,643.1612878621853,0.1982278986892959,-0.1211408973031738,8.61042069701627
WH-ADC0309J3E5AN / WH-UD05JE5,-159.08662785357538,-39.75906900391089,4223.5211944969515,-73.04770573973235,8.232892576362964,643.1612878621853,0.1982278986892959,-0.1211408973031738,8.61042069701627
WH-ADC0309J3E5UK / WH-UD05JE5,-159.08662785357538,-39.75906900391089,4223.5211944969515,-73.04770573973235,8.232892576362964,643.1612878621853,0.1982278986892959,-0.1211408973031738,8.61042069701627
WH-SDC0305J3E5 / WH-UD03JE5,-126.43500429944868,-44.08866287978482,3858.0703001509983,-56.38076259161327,-0.007602776851073356,712.9690157342103,0.18929406561767811,-0.11942123248953115,8.59757563716574
WH-SDC0305J3E5 / WH-UD05JE5,-159.08662785357538,-39.75906900391089,4223.5211944969515,-73.04770573973235,8.232892576362964,643.1612878621853,0.1982278986892959,-0.1211408973031738,8.61042069701627
WH-ADC0309J3E5C / WH-UD03JE5,-126.43500429944868,-44.08866287978482,3858.0703001509983,-56.38076259161327,-0.007602776851073356,712.9690157342103,0.18929406561767811,-0.11942123248953115,8.59757563716574
WH-ADC0309J3E5ANC / WH-UD03JE5,-126.43500429944868,-44.08866287978482,3858.0703001509983,-56.38076259161327,-0.007602776851073356,712.9690157342103,0.18929406561767811,-0.11942123248953115,8.59757563716574
WH-ADC0309J3E5C / WH-UD05JE5,-159.08662785357538,-39.75906900391089,4223.5211944969515,-73.04770573973235,8.232892576362964,643.1612878621853,0.1982278986892959,-0.1211408973031738,8.61042069701627
WH-ADC0309J3E5ANC / WH-UD05JE5,-159.08662785357538,-39.75906900391089,4223.5211944969515,-73.04770573973235,8.232892576362964,643.1612878621853,0.1982278986892959,-0.1211408973031738,8.61042069701627
WH-ADC0309J3E5 / WH-UD07JE5,-111.61161155074245,35.520436871539914,3032.125621359215,-61.722209798710004,62.32714741075499,-815.21795905425,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-ADC0309J3E5B / WH-UD07JE5,-111.61161155074245,35.520436871539914,3032.125621359215,-61.722209798710004,62.32714741075499,-815.21795905425,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-ADC0309J3E5AN / WH-UD07JE5,-111.61161155074245,35.520436871539914,3032.125621359215,-61.722209798710004,62.32714741075499,-815.21795905425,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-ADC0309J3E5UK / WH-UD07JE5,-111.61161155074245,35.520436871539914,3032.125621359215,-61.722209798710004,62.32714741075499,-815.21795905425,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-SDC0709J3E5 / WH-UD07JE5,-111.61161155074245,35.520436871539914,3032.125621359215,-61.722209798710004,62.32714741075499,-815.21795905425,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-ADC0309J3E5C / WH-UD07JE5,-111.61161155074245,35.520436871539914,3032.125621359215,-61.722209798710004,62.32714741075499,-815.21795905425,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-ADC0309J3E5ANC / WH-UD07JE5,-111.61161155074245,35.520436871539914,3032.125621359215,-61.722209798710004,62.32714741075499,-815.21795905425,0.1481488558392421,-0.12396486005747782,8.604021069038438
WH-ADC0309J3E5 / WH-UD09JE5,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5B / WH-UD09JE5,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5AN / WH-UD09JE5,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5UK / WH-UD09JE5,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-SDC0709J3E5 / WH-UD09JE5,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5 / WH-UD09JE5-1,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5B / WH-UD09JE5-1,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5AN / WH-UD09JE5-1,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5UK / WH-UD09JE5-1,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-SDC0709J3E5 / WH-UD09JE5-1,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5C / WH-UD09JE5-1,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
WH-ADC0309J3E5ANC / WH-UD09JE5-1,-176.9518940570418,-11.972990415454536,5093.403174730892,-90.8462807948791,42.51905162805178,38.99458461479816,0.15987820161761707,-0.11922470150027167,8.39252540841014
AE120RXYDEG/EU & AE200RNWMEG/EU,-411.3958883948982,-67.23975875592735,10576.252316617141,-191.2786823072634,27.603919456529415,1668.9656570385187,0.17869358117816186,-0.10456931740292431,7.88164274883268
AE120RXYDEG/EU & MIM-E03CN,-413.1030153322242,-68.28834899440552,10609.522549884434,-191.70840113981112,27.47176463331106,1673.3874947319655,0.17869358117816186,-0.10456931740292431,7.88164274883268
AE160RXYDEG/EU & AE200RNWMEG/EU,-521.5078805381694,-10.88719445155271,10488.274892245883,-249.08813802791298,58.96311699345277,1354.201335471707,0.2069899030468772,-0.08758967759983456,7.2089305068302405
AE160RXYDEG/EU & MIM-E03CN,-521.5078805381694,-10.88719445155271,10488.274892245883,-249.08813802791298,58.96311699345277,1354.201335471707,0.2069899030468772,-0.08758967759983456,7.2089305068302405
AE120RXYDEG/EU & AE260RNWMEG/EU,-413.1030153322242,-68.28834899440552,10609.522549884434,-191.70840113981112,27.47176463331106,1673.3874947319655,0.17869358117816186,-0.10456931740292431,7.88164274883268
AE120RXYDGG/EU & MIM-E03CN,-413.1030153322242,-68.28834899440552,10609.522549884434,-191.70840113981112,27.47176463331106,1673.3874947319655,0.17869358117816186,-0.10456931740292431,7.88164274883268
AE120RXYDGG/EU & AE260RNWMGG/EU,-413.1030153322242,-68.28834899440552,10609.522549884434,-191.70840113981112,27.47176463331106,1673.3874947319655,0.17869358117816186,-0.10456931740292431,7.88164274883268
AE160RXYDEG/EU & AE260RNWMEG/EU,-521.5078805381694,-10.88719445155271,10488.274892245883,-249.08813802791298,58.96311699345277,1354.201335471707,0.2069899030468772,-0.08758967759983456,7.2089305068302405
AE160RXYDGG/EU & MIM-E03CN,-521.5078805381694,-10.88719445155271,10488.274892245883,-249.08813802791298,58.96311699345277,1354.201335471707,0.2069899030468772,-0.08758967759983456,7.2089305068302405
AE160RXYDGG/EU & AE260RNWMGG/EU,-521.5078805381694,-10.88719445155271,10488.274892245883,-249.08813802791298,58.96311699345277,1354.201335471707,0.2069899030468772,-0.08758967759983456,7.2089305068302405
AE050RXYDEG/EU & MIM-E03CN,-180.90457083747907,-25.313426572674725,4272.065036366871,-69.38453703016525,17.707367791698907,456.0301117659282,0.10030305455449325,-0.11018279687175594,7.820222952035933
AE050RXYDEG/EU & AE200RNWMEG/EU,-180.90457083747907,-25.313426572674725,4272.065036366871,-69.38453703016525,17.707367791698907,456.0301117659282,0.10030305455449325,-0.11018279687175594,7.820222952035933
AE080RXYDEG/EU & AE200RNWMEG/EU,-257.05351058286686,-8.504021311253409,5402.01301961437,-120.60025589899605,40.43740345669329,363.69015182265423,0.16521877667828136,-0.10111252563476059,7.498727350320928
AE080RXYDEG/EU & MIM-E03CN,-257.05351058286686,-8.504021311253409,5402.01301961437,-120.60025589899605,40.43740345669329,363.69015182265423,0.16521877667828136,-0.10111252563476059,7.498727350320928
AE080RXYDEG/EU & AE260RNWMEG/EU,-257.05351058286686,-8.504021311253409,5402.01301961437,-120.60025589899605,40.43740345669329,363.69015182265423,0.16521877667828136,-0.10111252563476059,7.498727350320928
AE080RXYDGG/EU & MIM-E03CN,-257.05351058286686,-8.504021311253409,5402.01301961437,-120.60025589899605,40.43740345669329,363.69015182265423,0.16521877667828136,-0.10111252563476059,7.498727350320928
AE080RXYDGG/EU & AE260RNWMGG/EU,-257.05351058286686,-8.504021311253409,5402.01301961437,-120.60025589899605,40.43740345669329,363.69015182265423,0.16521877667828136,-0.10111252563476059,7.498727350320928
AE040RXEDEG/EU & AE200RNWSEG/EU,-143.17692348631186,-2.101683137393798,3269.614593322972,-57.3290534694607,25.59985794737632,122.15657161384377,0.09134621226168256,-0.08158248080230938,6.783436034663518
AE060RXEDEG/EU & AE200RNWSEG/EU,-188.74524126641444,-2.5207406398481744,3884.7587944109378,-84.17825344225972,29.234594820726485,250.80969237078605,0.14453756647902727,-0.09673363233495463,7.380587129161262
AE040RXEDEG/EU & AE260RNWSEG/EU,-143.17692348631186,-2.101683137393798,3269.614593322972,-57.3290534694607,25.59985794737632,122.15657161384377,0.09134621226168256,-0.08158248080230938,6.783436034663518
AE060RXEDEG/EU & AE260RNWSEG/EU,-188.3112324152924,-1.8691574514959512,3864.591605049124,-84.04805029563896,29.43006996190686,244.7595197870642,0.14453756647902727,-0.09673363233495463,7.380587129161262
AE040RXEDEG/EU & AE090RNYDEG/EU,-143.17692348631186,-2.101683137393798,3269.614593322972,-57.3290534694607,25.59985794737632,122.15657161384377,0.09134621226168256,-0.08158248080230938,6.783436034663518
AE060RXEDEG/EU & AE090RNYDEG/EU,-188.3112324152924,-1.8691574514959512,3864.591605049124,-84.04805029563896,29.43006996190686,244.7595197870642,0.14453756647902727,-0.09673363233495463,7.380587129161262
AE090RXEDEG/EU & AE200RNWSEG/EU,-277.41744643414495,-23.084385780760655,6076.986822191158,-130.87979240279427,43.00410811939415,367.9380550412505,0.1802788440476095,-0.10880885392439896,7.821828400197196
AE090RXEDEG/EU & AE260RNWSEG/EU,-277.41744643414495,-23.084385780760655,6076.986822191158,-130.87979240279427,43.00410811939415,367.9380550412505,0.1802788440476095,-0.10880885392439896,7.821828400197196
AE090RXEDGG/EU & AE260RNWSGG/EU,-277.41744643414495,-23.084385780760655,6076.986822191158,-130.87979240279427,43.00410811939415,367.9380550412505,0.1802788440476095,-0.10880885392439896,7.821828400197196
AE090RXEDEG/EU & AE090RNYDEG/EU,-277.41744643414495,-23.084385780760655,6076.986822191158,-130.87979240279427,43.00410811939415,367.9380550412505,0.1802788440476095,-0.10880885392439896,7.821828400197196
AE090RXEDGG/EU & AE090RNYDGG/EU,-277.41744643414495,-23.084385780760655,6076.986822191158,-130.87979240279427,43.00410811939415,367.9380550412505,0.1802788440476095,-0.10880885392439896,7.821828400197196
AE120MXTPEH/EU & AE260TNWTEH/EU,-272.89411117096233,-84.37490276458206,9018.016671630876,-128.8146447669559,24.83116082696361,1150.1550995879547,0.11298099305872529,-0.12549167235523273,8.28459276150558
AE120MXTPGH/EU & AE260TNWTEH/EU,-272.89411117096233,-84.37490276458206,9018.016671630876,-128.8146447669559,24.83116082696361,1150.1550995879547,0.11298099305872529,-0.12549167235523273,8.28459276150558
AE160MXTPEH/EU & AE260TNWTEH/EU,-324.62703578717543,-95.93680815208765,10084.022406701895,-155.03559235374794,15.788767821097009,1692.385680024333,0.12542500991962935,-0.11579953481848107,7.975371474212108
AE160MXTPGH/EU & AE260TNWTEH/EU,-324.62703578717543,-95.93680815208765,10084.022406701895,-155.03559235374794,15.788767821097009,1692.385680024333,0.12542500991962935,-0.11579953481848107,7.975371474212108
AE120MXTPEH/EU & AE160MNYDEH/EU,-272.89411117096233,-84.37490276458206,9018.016671630876,-128.8146447669559,24.83116082696361,1150.1550995879547,0.11298099305872529,-0.12549167235523273,8.28459276150558
AE120MXTPGH/EU & AE160MNYDGH/EU,-272.89411117096233,-84.37490276458206,9018.016671630876,-128.8146447669559,24.83116082696361,1150.1550995879547,0.11298099305872529,-0.12549167235523273,8.28459276150558
AE160MXTPEH/EU & AE160MNYDEH/EU,-324.62703578717543,-95.93680815208765,10084.022406701895,-155.03559235374794,15.788767821097009,1692.385680024333,0.12542500991962935,-0.11579953481848107,7.975371474212108
AE160MXTPGH/EU & AE160MNYDGH/EU,-324.62703578717543,-95.93680815208765,10084.022406701895,-155.03559235374794,15.788767821097009,1692.385680024333,0.12542500991962935,-0.11579953481848107,7.975371474212108
AE044MXTPEH/EU & AE200TNWTEH/EU,-72.9740353359546,-9.05511307527701,3129.178630451257,-38.85365851796238,25.71390171979278,15.69743040007944,0.097120107984615,-0.11981802753232829,7.997574318477688
AE066MXTPEH/EU & AE200TNWTEH/EU,-126.27516340714573,-28.06158199737502,4269.07995308477,-58.229856718962324,18.32861672800726,420.1332978088853,0.10639598086346107,-0.11033177297017158,7.689018762827525
AE044MXTPEH/EU & AE260TNWTEH/EU,-72.9740353359546,-9.05511307527701,3129.178630451257,-38.85365851796238,25.71390171979278,15.69743040007944,0.097120107984615,-0.11981802753232829,7.997574318477688
AE066MXTPEH/EU & AE260TNWTEH/EU,-126.27516340714573,-28.06158199737502,4269.07995308477,-58.229856718962324,18.32861672800726,420.1332978088853,0.10639598086346107,-0.11033177297017158,7.689018762827525
AE044MXTPEH/EU & AE090MNYDEH/EU,-72.9740353359546,-9.05511307527701,3129.178630451257,-38.85365851796238,25.71390171979278,15.69743040007944,0.097120107984615,-0.11981802753232829,7.997574318477688
AE066MXTPEH/EU & AE090MNYDEH/EU,-126.27516340714573,-28.06158199737502,4269.07995308477,-58.229856718962324,18.32861672800726,420.1332978088853,0.10639598086346107,-0.11033177297017158,7.689018762827525
AE090MXTPEH/EU & AE200TNWTEH/EU,-148.67578195436064,-27.385393936706244,4786.738153414538,-73.80732631767917,33.87605907504816,126.83611506025517,0.1204762748169458,-0.12175670428065777,8.106219747788304
AE090MXTPEH/EU & AE260TNWTEH/EU,-148.67578195436064,-27.385393936706244,4786.738153414538,-73.80732631767917,33.87605907504816,126.83611506025517,0.1204762748169458,-0.12175670428065777,8.106219747788304
AE090MXTPEH/EU & AE090MNYDEH/EU,-148.67578195436064,-27.385393936706244,4786.738153414538,-73.80732631767917,33.87605907504816,126.83611506025517,0.1204762748169458,-0.12175670428065777,8.106219747788304
AE090MXTPGH/EU & AE200TNWTEH/EU,-135.68147542006935,-33.20814846844145,4953.915267572916,-69.16709724590548,25.65811067911159,377.7122858747198,0.10594586169886558,-0.13137957907366762,8.436612514711294
AE090MXTPGH/EU & AE260TNWTEH/EU,-135.68147542006935,-33.20814846844145,4953.915267572916,-69.16709724590548,25.65811067911159,377.7122858747198,0.10594586169886558,-0.13137957907366762,8.436612514711294
AE090MXTPGH/EU & AE090MNYDGH/EU,-135.68147542006935,-33.20814846844145,4953.915267572916,-69.16709724590548,25.65811067911159,377.7122858747198,0.10594586169886558,-0.13137957907366762,8.436612514711294
HA 10-5 OS 230V + HA 12-5 WSB,-257.03278621689043,-100.93791210749845,11131.855480454376,-138.32086898339105,18.95498545036373,1660.7954176216783,0.14371824421598903,-0.09683261518816828,7.441857292337323
HA 10-5 OS + HA 12-5 WSB,-257.03278621689043,-100.93791210749845,11131.855480454376,-138.32086898339105,18.95498545036373,1660.7954176216783,0.14371824421598903,-0.09683261518816828,7.441857292337323
HA 12-5 OS 230V + HA 12-5 WSB,-360.0057158498509,-116.91478642570029,12605.215788857926,-204.99338530916742,-3.105259958577627,2902.7201584746404,0.17194614428662355,-0.07797351322471362,6.702278012096322
HA 12-5 OS + HA 12-5 WSB,-360.0057158498509,-116.91478642570029,12605.215788857926,-204.99338530916742,-3.105259958577627,2902.7201584746404,0.17194614428662355,-0.07797351322471362,6.702278012096322
HA 10-5 OS 230V + HA 12-5 STB,-257.03278621689043,-100.93791210749845,11131.855480454376,-138.32086898339105,18.95498545036373,1660.7954176216783,0.14371824421598903,-0.09683261518816828,7.441857292337323
HA 10-5 OS + HA 12-5 STB,-257.03278621689043,-100.93791210749845,11131.855480454376,-138.32086898339105,18.95498545036373,1660.7954176216783,0.14371824421598903,-0.09683261518816828,7.441857292337323
HA 12-5 OS 230V + HA 12-5 STB,-360.0057158498509,-116.91478642570029,12605.215788857926,-204.99338530916742,-3.105259958577627,2902.7201584746404,0.17194614428662355,-0.07797351322471362,6.702278012096322
HA 12-5 OS + HA 12-5 STB,-360.0057158498509,-116.91478642570029,12605.215788857926,-204.99338530916742,-3.105259958577627,2902.7201584746404,0.17194614428662355,-0.07797351322471362,6.702278012096322
